ID,filepath,transcription
19349289618e4148ba76210b2963827f,wavs/19349289618e4148ba76210b2963827f.wav,bu yil hOl yeGin yaHxi bolGanliqtin ziravAtlArniN deni nahayiti toq boldi
f0033a24276646b0b78e9c2cc14cd94c,wavs/f0033a24276646b0b78e9c2cc14cd94c.wav,vAlixir nAwavi mAjalisun nAfavis wA nAsavimul muhAbbAt namliq vAsArliridA vucur berixicA vuyGur vAdAbiyati klassikliridin biri bolGan xAyiHzadA vatavi vAhmAd yAssAwiniN qerindixi vismavil vatiniN voGli vikAn
347832ba6426457f86529e7ab87b63d9,wavs/347832ba6426457f86529e7ab87b63d9.wav,qanunni kOzgA vilmaydiGan bAzi muxtumzorlar buniNdin vibrAt valdi
23e717634ff440ef8d370d0a782a41f8,wavs/23e717634ff440ef8d370d0a782a41f8.wav,kerim vuni birnAccA sekunt kOzitip beqip Gipla qilip munciGa kirip kAtti gArcA hArbir kixilik yuyunux vorni vadAm boyidin vegizrAk tam bilAn vayriwitilgAn bolsimu lekin vixik vorniGa rAHt pArdA tartip qoyulGan vidi
0a57048048384bb99188c67ba19c6bb1,wavs/0a57048048384bb99188c67ba19c6bb1.wav,vi palwinim jolbaristi jANdiNba dAp qaqaqlap kUldi vOydin ciqqan gAwdilik vadAm
195ee8f718d74c438840b78555aac19d,wavs/195ee8f718d74c438840b78555aac19d.wav,nAccA kUndin beri vuniN cirayi tutulup kixiniN qorqqusi kelidiGan bolup qaldi
62574c1129884e43997fc79fa9ec99d6,wavs/62574c1129884e43997fc79fa9ec99d6.wav,vu tuGma sApra mijAz bolup heckimniN gepini vaNlimaydu
e5f43f569e4a4390baf71a8a9c282967,wavs/e5f43f569e4a4390baf71a8a9c282967.wav,jUmlidA qandaq qandaq qilip qacan nemixqa qatarliq sovallarGa jawab bolmisa HAwArlik formisi toluq bolmiGan HAwAr hesablinidu
8a509267069c44da9072273239e2049c,wavs/8a509267069c44da9072273239e2049c.wav,vamerika varmiyisi bUgUn vOzliri wAzipigA tAyinligAn nAjAf xAhiriniN baxliqi vabdul munimni qolGa valdi
b5d8c0ee71504d98a3927f52e6fef490,wavs/b5d8c0ee71504d98a3927f52e6fef490.wav,bu baliGa kOprAk kONUl bOlUp qoyarsiz
9c96d64971b44dbab3a22a2e7691ee85,wavs/9c96d64971b44dbab3a22a2e7691ee85.wav,herip kAtkAn hoxurmu vatniN culiwwurini bir taxqa cirmap qoyup vOzi yArgA sozulup yetiwaldi
2900d32fe7034bccb2c0884572ce5e83,wavs/2900d32fe7034bccb2c0884572ce5e83.wav,vuniNda pUf demAy kap qilip yutuwelix vAhwali nahayiti roxAn vikAn
36dfb00e28ea400c9f6bcea371994e35,wavs/36dfb00e28ea400c9f6bcea371994e35.wav,vu Heli waqit jim turuwalGandin keyin pAs vawazda vasta sOzlAxkA baxlidi
9b0e11aab2f34debbb9a46d15d1ca410,wavs/9b0e11aab2f34debbb9a46d15d1ca410.wav,vadAmni palakAt basqanda nemila qilsa qamlaxmaydikAn
38600b56d38d43caaa4b2bcd5b2004bd,wavs/38600b56d38d43caaa4b2bcd5b2004bd.wav,pikri vOtkUr fAruq bu qiyin mAsilini tezla yexiwAtti
027ffb5e08804f6fb230bc4f8de3c17a,wavs/027ffb5e08804f6fb230bc4f8de3c17a.wav,xyAntuNniN vottuz birinci yili vudun Hani jaN yicawniN jiyAnigA yazGan bir mAktubida vOziniN Hanliq namini vuluG vudun dOliti pAGpuri dAp vatiGan
9222abf3928940d7a380b4af4ec8c2e1,wavs/9222abf3928940d7a380b4af4ec8c2e1.wav,vu tUrlUk pakitlarni misal kAltUrUp qarxi tArApniN nuqtivinAzirigA rAddiyA bArdi
197fdc05faca45e0b8c3f64325bfc07e,wavs/197fdc05faca45e0b8c3f64325bfc07e.wav,Han dOlAtniN vatarmAn caparmAnliridin gumanlinip HojamuhAmmAt rAvof mirzavarip bikcik qatarliq vikki yUzdAk daNliq vadAmlArni vOltUrdi
b393bdd9367e47929e16434c84921cee,wavs/b393bdd9367e47929e16434c84921cee.wav,vu valbomni waraqlap volturup xerin vAslimilArgA GArq boldi
2a7efb7687af41b881079e6d92e50157,wavs/2a7efb7687af41b881079e6d92e50157.wav,bala viNAllAp yArgA cUxkAndin keyin bu dunya toGrisida vizdinixkA baxlaydu bu caGda baliniN tegix sezimi purax sezimi tAm tetix sezimi qatarliq jAhAttiki tAjribilirini beyitix kerAk
9b81b8c25f2c45b780b025053fb941bd,wavs/9b81b8c25f2c45b780b025053fb941bd.wav,toHti paxxap vOy HizmAtcisigA cilimniN sUyini yANgUxlAp tamaka selip kirixini buyridi
5ec79eac0c8244958e262f09bd023414,wavs/5ec79eac0c8244958e262f09bd023414.wav,rosiyiliklAr bereJnewni yad vetiwatidu
5b4256b1bcba4f4a8ea253730c608afa,wavs/5b4256b1bcba4f4a8ea253730c608afa.wav,vadAmni palakAt basqanda nemila qilsa qamlaxmaydikAn
0c96b4ee64514154ba1e4f944fd06e96,wavs/0c96b4ee64514154ba1e4f944fd06e96.wav,nowgorodluq vaqsONAklAr vicidA viHtilap tuGulGan hamanla hArqaysisi vOz valdiGa vAlci vAwAtip kinAz dowictin dArhal vAskAr vAwAtip nowgorodni tinclanduruxni tAlAp qilatti
0b9d11954aeb4644b330e3c074af6109,wavs/0b9d11954aeb4644b330e3c074af6109.wav,bu kiyim saHta wA nacar mAhsulat vikAn suGa tAgsila vONUp ketidikAn
38294bc480f0419f91a140ccbe72e3ce,wavs/38294bc480f0419f91a140ccbe72e3ce.wav,til xu qanuniyAt boyicA tArAqqiy qilidu beyiydu wA mukAmmAllixidu
80bfccb9fdc34d0da240ddf39dd96474,wavs/80bfccb9fdc34d0da240ddf39dd96474.wav,Huyzulardin maHuNxyaN bilAn magojUnni moNGul coNliridin damdin cadni xibA mOtiwArliri bilAn bir qatarda yeNi hOkUmAtniN hAyvAt vAzaliri tArkibigA kirgUzdi
a05f0b45859a4c82aa371c46aded3c3c,wavs/a05f0b45859a4c82aa371c46aded3c3c.wav,maroJna valimAn
9d0970276cb3453f8065ced0578a3c3f,wavs/9d0970276cb3453f8065ced0578a3c3f.wav,vamerikiniN xArqiy vasiya wA tinc vokyan vixliriGa mAsvul sabiq dOlAt vixliri yardAmcisi james kegley yeqinda mundaq dedi
c0ced8c7e8234715a83a4f9aa7ba4eb4,wavs/c0ced8c7e8234715a83a4f9aa7ba4eb4.wav,quxlarniN simwulluq mAnisi vOz rANgini vONUtmigAn vasasta HAlq foliklurida xundaqla HAlqniN yoxurun vaN qatlamlirida vOz vipadisini tepip kAldi
fdff6676cfa848f69dd0caaa46362feb,wavs/fdff6676cfa848f69dd0caaa46362feb.wav,vu yaxanGan tAnha vadAm davim cayHanidin ciqmay baxqilar bilAn paraNlixip volturuxqa vamraq
f9c979ad6cd1410ca8e8deb5513bce8e,wavs/f9c979ad6cd1410ca8e8deb5513bce8e.wav,Genika tasla qalduq vex teriGili vOmilAp meNiNlar desA hAvA dAydu daNgal yANlar desA maqul dAydu bir biriNlarni vuruNlar desA yaq demAydu
cba90c7cf6f44086b4451d31d22f8f13,wavs/cba90c7cf6f44086b4451d31d22f8f13.wav,qAmbArHanimniN vussul hayatiy vAks vAttUrUlgAn foto sUrAt kOrgAzmisi baxlandi
f43d6f1bdd43430093acd05c8c211f29,wavs/f43d6f1bdd43430093acd05c8c211f29.wav,vikkimN vUcinci yil valtinci vayniN yigirmA vUcinci kUni qatnax hAqqi yiGix tAkxUrUx HizmitidA qAxqAr wilayiti boyicA kOznAk vorunlarniN biri bolGan poskam nahiyilik qatnax hAqqi yiGix tAkxUrUx ponkiti bu yil kirgAndin buyan tAxwiqat wA nazarAtni kUcAytip matorluq qatnax wastiliri vigiliriniN tAxAbbuskarliq bilAn qatnax hAqqi tapxurux vaNliqliqini vOstUrdi
29fbdf6a926c4ba4859b654cdd282358,wavs/29fbdf6a926c4ba4859b654cdd282358.wav,bu yigirmA yaxliq yigit yaponiyiniN paytAHti tokyodiki miNjiJ daxOsidA siyasiy viqtisad penini vOginixkA marksizm bilAnmu tonuxuxqa baxlidi
fdedbcb036f44903a581a059fdc6dfa0,wavs/fdedbcb036f44903a581a059fdc6dfa0.wav,vu vekranni sUrUp vikki metirdAk yiraqlatqan bolsimu lekin yAnila fluvorsent yoruqluqi caqnaydu
f6c675e173a14c85887d20083a2b945e,wavs/f6c675e173a14c85887d20083a2b945e.wav,vu qattiq tAsirgA vucrap sAwdayi bolup qaldi
b51ad62bdc514dab8390ea70cc489f80,wavs/b51ad62bdc514dab8390ea70cc489f80.wav,vAysa bAgniN zOhrAHan degAn bir qizi bar vidi
e0fd9dac39164575bcedf121c9f776ff,wavs/e0fd9dac39164575bcedf121c9f776ff.wav,silArni qizGin qarxi valimiz
4de98c18d8e544c0aea18065800e4b83,wavs/4de98c18d8e544c0aea18065800e4b83.wav,vu maxiniGa ciqix valdida vanisiGa bir nAccA veGiz tAsAlli sOzi qildi
63a59c3294f44213b0f5ed1a3a8e6020,wavs/63a59c3294f44213b0f5ed1a3a8e6020.wav,kona taNnamA vUcinci jild padixah tAyzuN hAqqidA HatirA dA HatirilinixcA jenguAn yigirmA vikkinci yili tOtinci vayda gobi sirtidiki tUrklAr yaylaq cegrisi talixip jANgi jidAl qilGanda padixah xAHsAn vOzi waqitliq hOkUm ciqiriwidi hAmmisi qobul qildi
d047d7cd01de40f9a0a0dadf8bea649e,wavs/d047d7cd01de40f9a0a0dadf8bea649e.wav,xuniN vUcUn savAtlik sinaq velixta tOwAndiki bir qancA nuqtiGa valahidA vAhmiyAt berix zOrUr
79373e403b6646bbab90d968143698c6,wavs/79373e403b6646bbab90d968143698c6.wav,xuNa kixilAr nyutonGa voHxaxlarGa tAxna bolupla qalmay xekisperGa voHxax xavirlarGimu boyilGa voHxaxlarGila vAmAs rapavelGa voHxax rAssamlarGimu kantqila vAmAs betHowenGa voHxax muzikantlarGimu darwenGila vAmAs karliliGa voHxax vAdiblArgimu tAxna
f8d805a9dfc04ba485b783ef83d5cc60,wavs/f8d805a9dfc04ba485b783ef83d5cc60.wav,vu vadAmlAr topini qolliri bilAn vecip qistilip yUrUp sAhnA valdiGa kAldi
2530086514ec4cfcb3e86238e76458e4,wavs/2530086514ec4cfcb3e86238e76458e4.wav,Genika tasla qalduq vex teriGili vOmilAp meNiNlar desA hAvA dAydu daNgal yANlar desA maqul dAydu bir biriNlarni vuruNlar desA yaq demAydu
63fe9072dee34327a4219a9138668f08,wavs/63fe9072dee34327a4219a9138668f08.wav,bu qetimqi veGizcA vimtihanda kOpcilikniN deklamatsiyA viqtidari tAkxUrUlidu
8a16450be24846fdb3d5bb5072c19b82,wavs/8a16450be24846fdb3d5bb5072c19b82.wav,qayta qayta mAxq qilix varqiliq bu notini calalaydiGan boldum
1773f89b54914273932e7e6769d634cc,wavs/1773f89b54914273932e7e6769d634cc.wav,kixilAr sAmimiy halda boxraq gAp qilsaNlar bolamdu dAp murajivAt qilixmaqta
cd6c120da4c04950b02ad582466ebb9b,wavs/cd6c120da4c04950b02ad582466ebb9b.wav,vOzliriki molla qariy tOt musulmanniN valdida cahar xArvi vOmUr birlA vAhAt qarimniN sulbiyA qizi roziHanni wakalitAn vixan damolla binni quddus mAwliyAgA vikki dunyaliq halal Hotunluqqa bArdilimu
fbc61dd8838d4b81a0a83e57dcfbb87e,wavs/fbc61dd8838d4b81a0a83e57dcfbb87e.wav,bizniN qudrAtlik quruqluq varmiyimiz bolupla qalmastin yAnA qudrAtlik deNiz varmiyimiz wA hawa varmiyimizmu bar
7553b9cbde1049239f82971111f4a3ea,wavs/7553b9cbde1049239f82971111f4a3ea.wav,bala sirliq vasmanGa qariGanseri qAlbi Hiyaliy tAsAwwurlarGa toldi
041cf0c7ecab48a399eef6408ea18e18,wavs/041cf0c7ecab48a399eef6408ea18e18.wav,gApni voylap qilA dostum qaysimizniN dozaHqa kirdiGinini valla vOzi bildu mAn saNa xuni dAp qoyay qerindixim mana mAn vOzAmniN muxundaq yuriwArsAm dozaHqa kirdiGanliqimni bilimAn bir kUnliri vOzgUrUp namaz voqup sawab vixlarni kOp qilip jAnnAtkA barGudAk vAmAldA bolalisam jAnnAtkA kirimAn
9a97ff6a0f1b4aa68332dbca8aef4abd,wavs/9a97ff6a0f1b4aa68332dbca8aef4abd.wav,vu tolimu kApsiz bolup birdAm vixik derizini buzsa birdAm vistakan caqidu vixqilip tinmay cataq ciqiripla yUridu
87f231de97f2465885e4ba063dd487da,wavs/87f231de97f2465885e4ba063dd487da.wav,qapiqi selinGan vUnciqmas qeyiqci Haron paliqini tutup qeyiqniN quyruqida turidikAn vOlUklAr kOlANgisi vuniNGa HudUksirAp mehriban qAwim qerindaxliri kOmUlUwatqnida veGizliriGa selip qoyGan tANgilArni vuzitidikAn
0613cc58e5de4d4b8554b91321882c57,wavs/0613cc58e5de4d4b8554b91321882c57.wav,vadAttA tOwAn tempiraturida sUyini tANxAx zapcaslarniN qattiq cidamliq boluxi sUrkilixkA bArdaxliq berixi tAlAp qilinidu
1682122cec634bd390feeedf4937aaeb,wavs/1682122cec634bd390feeedf4937aaeb.wav,bu jAN tajawuzcilarniN Galjir vAlpaziGa qattiq zArbA bArdi
3ce70ae5d3c7459a9aee2d4e92097f73,wavs/3ce70ae5d3c7459a9aee2d4e92097f73.wav,silAr yUgUrUp ketiwatqan toxqannimu quliqidin tutuwalisilAr dAp gAp bArmidi ziwyaga
2d5b106ee5884db38cd4095011138386,wavs/2d5b106ee5884db38cd4095011138386.wav,mubada GAplAt vuyqusi Galip kelip bu kemA su tegidA pinhan yatqan birAr taxqa yaki dAryaGa vUsUp kirgAn birAr tumxuqqa tasadipAn vurulup kAtsA nAvuzubilla qizil qiyamAtniN vOzi bolidu
d805fd0a8da1478fa9a641a379e767be,wavs/d805fd0a8da1478fa9a641a379e767be.wav,xAhAr nopusiniN kOplAp vexixiGa vAgixip volturaq vOy qis bolux qatnax qistaN bolux mAsililiri tANla pAyda bolidu
fcc195572d6d435eb945772f4f763c56,wavs/fcc195572d6d435eb945772f4f763c56.wav,vu mAlikA roxAn varqiliqla vOziniN vordidiki wAkili vishaqbAgniN mal mUlki daraniN tAkxUrUp pecAtlixigA vucriGanliqidin hAmdA vAgAr vu dekkandin vAskAr baxlap ciqsa jodpur xahi jaswantniN qoxun tartip zApkA hujum qilmaqci bolGanliqidin HAwAr tapqan
7571abffbff84f24a173ee2155817161,wavs/7571abffbff84f24a173ee2155817161.wav,vix terixtin qorqsaN hOkUmAt bilAn qandaq soquxisAn miltiq vatqiniN nemisi hoy yUrikini mojup qoymisaq bolmaydu
e43957294d754210a52127acfc1ff6a8,wavs/e43957294d754210a52127acfc1ff6a8.wav,rohi namratliq bolsa rohi dunyasi HunUklixix turmuxtin sowux qatarliq HahixlarGa qarita veytilGan bir Hil voHxitix hesablinidu
84c5c4558ab84c1f82797703288fba86,wavs/84c5c4558ab84c1f82797703288fba86.wav,vataqliq tilxunas hAm pexqAdAm vustaz HAmit tOmUr sabiq vaspirantlarnimu yetixtUrAlAydiGan bu mAktAptA voqup kiyin teyipcan veliyuf vabdukerim Hoja qatarliq xavir wA tArjimanlar bilAn birliktA tyAnvAnmin xevirliri niN transkrepsiyAsigA wA tArjimA tAhrirlikigA qatnaxti
268ac1bd1b2345bcb167fd7038342208,wavs/268ac1bd1b2345bcb167fd7038342208.wav,nuri cuHcilap soraxqa petinalmidi vu pogacyofni kONlidA Geni voGriGa voHxatti
f65d7001b94f4d37ac616ce11dc5060f,wavs/f65d7001b94f4d37ac616ce11dc5060f.wav,bu yArdA biz taylorfreyzerniN mAydaniGa voHxaxmaydiGan vikkinci pArqni kOrsitip vOtimiz
3905cf9549c24f41875e501a2a3b8af2,wavs/3905cf9549c24f41875e501a2a3b8af2.wav,kOpcilik vuniN sawaqdaxlar varisida jedAl teriGanliqini vAyiblidi
803f0b83434945999e3c01a98b8ad96e,wavs/803f0b83434945999e3c01a98b8ad96e.wav,vu telefonni qoliGa velip bir nomurni buridi kim sAn cUyjiciNma hA mAn xeNdubAn
5de58b359a41486c88e8a602c494a1ed,wavs/5de58b359a41486c88e8a602c494a1ed.wav,tamamAn dAz kAtkAn hali qalmiGan bir vOlkini bizgA tapxurup bArdi
617979c70e514b59a755148ff11e2bf6,wavs/617979c70e514b59a755148ff11e2bf6.wav,vular kAtkAndin keyin mirul mArgAnlAr GAniymAt velinGan qorallarni vatlarGa vartip mollaq bilAn heytAmni hajiniN qexiGa baxlap kAldi
74733fe73ad641ddbf3eea7019f224c2,wavs/74733fe73ad641ddbf3eea7019f224c2.wav,vislamvabad saqci vidarisiniN baxliqi cahdul viftiHar muHbirlarGa mundaq dedi visraviliyA saqci daviriliri zuNtuN kacafniN jinsiy sAtcilikini tAkxUrUxni vaHirlaxturup zuNtuN vUstidin vArz qilixni tAklip qildu
6f66e34c9a5c4af1860dcb848c8c8e57,wavs/6f66e34c9a5c4af1860dcb848c8c8e57.wav,dUxmAnniN vuxtumtut hujum qilix suyiqAsti vUzUl kesil bArbat boldi
2e29ecb12a1e404eb38f01f734f12ae2,wavs/2e29ecb12a1e404eb38f01f734f12ae2.wav,kOl sUyi sUpsUzUk bolup top top beliqlar vuyaqtin buyaqqa vUzUxUp yUridu
ef26516b9777434182a233ace87962e8,wavs/ef26516b9777434182a233ace87962e8.wav,bu vorida nurGun zapas vaxliq bar
0c0791e79d1c4c5b90875c59dad8d468,wavs/0c0791e79d1c4c5b90875c59dad8d468.wav,jUmlidin vular kicik tuHrilar bolup caqiliq rayoniniN vahalisi deyildi biz mana bularGa vasasAn caqiliqniN vAyni waqittiki vahalisi cumullar vAmAs seriq vuyGurlar vikAnlikini jAzmlAxtUrimiz
ccdac78e03224398acc99593242eb8b5,wavs/ccdac78e03224398acc99593242eb8b5.wav,bir kUni yUsUp vApAndi pidaviylarGa geri dUn moladun vilAri varx degAngA voHxax sOzlAr bilAn tUrkcA qomanda beriwatqanda qasim vApAndi buni kOrUp vaplahu vAkbAr biz tazimu kecikiptimiz dAp voylap qaldi
1af5a5967c454062a7d20e8e1c3e8e01,wavs/1af5a5967c454062a7d20e8e1c3e8e01.wav,mAn vAqil yexiGa qAdAm qoyGinimdin keyin hAq tAbiviyitimigA bAHxAndA qilGan Garayibcanliq vAstayidilliq wA muxkUlatciliq rohiniN tUrtkisi bilAn tUrkiy til vUstidA mulahizA yUrgUzUxni lazim taptim
1fa9872d8abb4dae99b8da8bedb14ab6,wavs/1fa9872d8abb4dae99b8da8bedb14ab6.wav,balilar yemAklikniN qoyuqluq suyuqluqi qatarliq tANpuNluqini saqlax kerAk yumxaq vizik box bolsa yaHxi bolidu
d6db6f58529546b0a7b4a96855b84416,wavs/d6db6f58529546b0a7b4a96855b84416.wav,bir qancA hAptidin keyin vu qumuldiki bir mihmansarayda vamanliq saqliGuci bolGan
61957242214545eb9d517ca5e0fa8213,wavs/61957242214545eb9d517ca5e0fa8213.wav,bu bir qur kastyumni quruq yuyux kerAk
fe49bceedab44eb4b9412d113da6e178,wavs/fe49bceedab44eb4b9412d113da6e178.wav,bu caGda turdi telegraf yollaxqa voriginal tAyyarlawatqan vidi
e1e54f31a40046aaa82d56af9b9fa130,wavs/e1e54f31a40046aaa82d56af9b9fa130.wav,sabiq sowet vittipaqiniN mAxhur vastrofizika valimi wasliy wA xorbakoflar komsomol hAqiqiti gezitigA maqalA yazGan
23ccaa35df994a65b7f03809077fd3be,wavs/23ccaa35df994a65b7f03809077fd3be.wav,birawlar marixar vAnjan temidin birawlar dArd vAlimidin tUf dedi
35c9cfa4fcdc4256af7d7f86be0a0798,wavs/35c9cfa4fcdc4256af7d7f86be0a0798.wav,qeriliq wA vOlUmdin heckim qecip qutulalmaydu
d5c6031f16184a29a9c7f5eb09ed5c1d,wavs/d5c6031f16184a29a9c7f5eb09ed5c1d.wav,vazGina nAtijA bolGan tAqdirdimu vuni muvAyyAnlAxtUrUximiz lazim
7ba01725dd494f778e828aef8f886052,wavs/7ba01725dd494f778e828aef8f886052.wav,moroto dAryasi vuganda paytAHti kampalaniN xArqiy ximalidin vikki yUz kilometir nerida
2db1cd63b47045129f493d231f14f309,wavs/2db1cd63b47045129f493d231f14f309.wav,baliyatqudiki qandin xAkillinixi bolsa seGilGan sUttin qetiqniN xAkillAnginigA hAm mistin viwriqniN yasalGiniGa voHxaydu
3dfcd2b42a414b2397f2f31dac579d2b,wavs/3dfcd2b42a414b2397f2f31dac579d2b.wav,mAxhur turpan vUzUmi HAlqvaradiki dostlarniN yaHxi bahasiGa verixti
e2a03a204c5847aab4e638a2c3d45c22,wavs/e2a03a204c5847aab4e638a2c3d45c22.wav,vamerika zuNtuNiniN vAN yeqin yardAmcisi Harri wawgan bilAn james wardaman vuni pAlAmpAydA kUtUwaldi
63b0c13123a24f8999a9cba5ba1b2f44,wavs/63b0c13123a24f8999a9cba5ba1b2f44.wav,xu kActA qarisam siz vorniNizda yoq vikAnsiz nAg kAtkAndu dAp voylidim
837d35b4a53442e4a8bf9df0af1a320e,wavs/837d35b4a53442e4a8bf9df0af1a320e.wav,vasasliq tamaqni kOp Hillaxturup gUrUc tamiqi vUgrA juwawa qatarliqlarni kOprAk yiyix kirAk
18b6c506cfd741518fb6a1a9150843db,wavs/18b6c506cfd741518fb6a1a9150843db.wav,baldur mAwjudqa kAlgAn demukiratiyA voHximiGan tarmaq birlAxmilAr wA vasasiy qatlamlarniN veqtisadniN vajiz boliwatqanliqiniN sAwAbi bolixi mumkin
3191adb8fddf4ce1924a2727dd216da3,wavs/3191adb8fddf4ce1924a2727dd216da3.wav,vuruxtin vilgiri lodzda mantyor bolup vixligAn yax vAtrAt baxliqi telegrafci wAtAngA vasiyliq qildi wA vAskArlAr varisida kommunistik tAxwiqat yUrgUzdi dAp vAyiblAp vetixqa hOkUm qilixti
6a5ebec5697647e497964b78c683a299,wavs/6a5ebec5697647e497964b78c683a299.wav,valdinqi sAptikiliri quyruqlirini yArgA paq paq vuruxup caNlarni tozutqan halda jAnubqa qarap top peti qozGilip topurlixip yUrUp kAtti
4ae37c6f90d64763a02f6f3da51cdabb,wavs/4ae37c6f90d64763a02f6f3da51cdabb.wav,nahiyA tAwAsidiki GazkOl yezisiniN yenida qazankOl yezisi bar
f3820e876de34c0e8b4136b2c033fa29,wavs/f3820e876de34c0e8b4136b2c033fa29.wav,vaqsaray vixHanisiniN mudiri cowsuya telewiziyA programmisida vikki qetim nutuq sOzlidi
cc60292c8a104b08bbfce88092f99180,wavs/cc60292c8a104b08bbfce88092f99180.wav,vamerika qoxma xtatlar vagentliqi bilAn zogbiy tAkxUrUx vapparati birliktA velan qilGan tAkxUrUx doklatida kOrsitilixicA vamerikiliqlar barGanseri juNgoni dost vAmAs vAksicA dUxmAn wA riqabAtcimiz dAp qarawetiptu
f70af343f07c44ada5a9f059149f064c,wavs/f70af343f07c44ada5a9f059149f064c.wav,vesimizdA bolsunki vuyGur qizliri yAnA muxundaq qliwArsA vAHlaqsz xArmi hayasuz vippAt numusni qAdirlimAydiGan qizlar yAnA kOpiywArsA vinqiki vular bizni qabahAtlik dozaHqa baxlap baridu xApqAtlik valla qizlirimzniN diliGa viman vinsap vata qilGin
6dc75ac5d72c46e4aa64657f1c07e4d5,wavs/6dc75ac5d72c46e4aa64657f1c07e4d5.wav,vimport zapcas tepilmisa vorniGa dOlitimizdA vixlAngAn zapcasni vixlAtsimu vUnUmi voHxax bolidu
b14a0cf510f64792a69cdf61c2f41663,wavs/b14a0cf510f64792a69cdf61c2f41663.wav,ju venlAy zuNliniN roliGa ciqqan bu vartis rolni bAvAyni vOzidAk vaptu
8b001d8564dd4050990dc6eea29ac3b3,wavs/8b001d8564dd4050990dc6eea29ac3b3.wav,hazir hArqaysi jaylar teHi vAmdiliktin vAl boluwatqan bolGacqa waqtincA baxbuGiliqni vOtisimu bolidu lekin yArkAn qAxqArni tinjitsaq musulmanlarni vAmin tapquzuxta meniNcA musulmanlarni baxbuGliqqa tAyinlAx hajAt vAmAs
44a45b8b7955448b9e0c4d5920e1eafd,wavs/44a45b8b7955448b9e0c4d5920e1eafd.wav,vaq niyAtliri vUcUn Huda silini mANgU vAziz qilGay bina qilGan yurtliri nAwrA cAwrilArniN jAnniti bolGay
3e31921f2e82491f8d180bca058694e4,wavs/3e31921f2e82491f8d180bca058694e4.wav,nAs basqan vixniN hAmmisi maNa yoluquptu
f41bd8f7f7ad48bdb17dd81fc124670b,wavs/f41bd8f7f7ad48bdb17dd81fc124670b.wav,xuniN bilAn sodigAr vastinqi qAwAtni qurban veytqan bahada setiwelixqa mAjbur boptu
0ae4726129df4ddda71217f7b8eff73e,wavs/0ae4726129df4ddda71217f7b8eff73e.wav,vucisiGa qama yaqiliq vAngliyA sOknisidin taxlanGan juwa kiygAn kAkA saqal vora kOz voruq vadAm veliHan tOrAm vidi
9db0e199c20f4a53897c5f3eb9bb7299,wavs/9db0e199c20f4a53897c5f3eb9bb7299.wav,jaN HuN vAngliyA gilasgow vuniwersiteti viqtisad wA baxqurux vinstitutiniN tAtqiqatcisi vidi
b1ecb6905e9643d989664c968f9a64b6,wavs/b1ecb6905e9643d989664c968f9a64b6.wav,bu qoxunniN tArkibidiki vaq voruslarGa birinci jahan vuruxiGa qatnaxqan general papingut qomandanliq qilatti
56c56f0e6afa4119ad1f6157fb7f7d40,wavs/56c56f0e6afa4119ad1f6157fb7f7d40.wav,bu kUni bifAzlihe wAl vuqabu bivAdlihe wAlA yAdjibu xAyvun dAhriy xahniN lAxkArliri qAtl qirGin qiliniptu
b9ce7937b7a244498112eb309de7e817,wavs/b9ce7937b7a244498112eb309de7e817.wav,waqti kAlgAndA silArniN juNguGa birip musabiqA kOrUxUNlarni vUmid qilimAn
82f22a8cc8f84172ae232a44f65afc51,wavs/82f22a8cc8f84172ae232a44f65afc51.wav,hAzriti vixan foNgi HAlipA qilic Hanni dunyadin yoqitip polat Hanni vuniN vorniGa tiklANlar dAp buyruq qiptu
6c4355ee7b12488b9302a30dcd5adcc5,wavs/6c4355ee7b12488b9302a30dcd5adcc5.wav,birdAmniN vicidA vuniN sONikinila qoydi
38526bb0797a4759af2715f53402724f,wavs/38526bb0797a4759af2715f53402724f.wav,valdinqisida razwedka qilix bilAn zArbA berix viqtidari bir gAwdA qilinGan bolup yoxuruncanliqi kUclUk hArikAtcan janliq bolup pAs vucup radardin vOzini qacuralaytti
46cc8805f7884f51bea1a5d1fd7f8ea0,wavs/46cc8805f7884f51bea1a5d1fd7f8ea0.wav,toHtap tur saNimu tayaqniN tAmini tetitip qoyay vickiri vOygA kirip laHxigirni velip ciq qAmbAr qecix vUcUn vixik tUwigA barGanda sirttin kiriwatqan dadisi bilAn doquruxup qalidu dA dada mawu Hanacam meni vurup kAtti dedi
498332b4c8664f159173c140fe3501cc,wavs/498332b4c8664f159173c140fe3501cc.wav,xuni qisqicila veytip vOtmAkcimizki hoquq vintayin muhim vijtimaviy munasiwAt wA qanuniy vimtiyaz kategoriyisi bolup jAmviyAtniN byurokratliq tUzUlmisini bArpa qilixtiki yuqiri tOwAn vimtiyaz qurulmisini vornitixtiki viqtisadiy wA vilmiy bayliqlarniN tAqsimlinixi wA vOzgirixini vAmAlgA vaxuruxtiki wA siyasiy nixanniN vixqa vaxuruluxini vilgiri sUrUxtiki wasitidur
3c8443f8282e4e87a80b664ce6545be6,wavs/3c8443f8282e4e87a80b664ce6545be6.wav,suciliq teHniklirini yeza bazarlarGa vAwAtip vix vUnUmi sUrviti sUpitigA kapalAtlik qildi
b0ff22cec4ad4f19b839cdf0c618e395,wavs/b0ff22cec4ad4f19b839cdf0c618e395.wav,bu vikki millAtniN ziddiyiti baxtin vaHir tUgimidi vAN vaHiri yAnA hegrada partlidi
